case_id,dataset,task_id,sample_idx,model,raw_pass,raw_error,healed_pass,healed_error,raw_path,raw_eval_ready_path,healed_path,healed_eval_ready_path,generation_log,trace,healer_triggered,rules_triggered,rollback,sha256,code_changed,ast_changed,normalized_diff_path,ast_diff_path,pairing_status,missing_artifacts,root_cause,failure_layer,eligibility,why_fail_to_fail,recommended_action
gemini_mbpp_Mbpp_113__s0,mbpp,Mbpp/113,0,google_gemini-3-flash-preview,False,"fail: base=pass,plus=fail",False,"fail: base=pass,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\outputs_nothink_gemini_mbpp\raw_outputs\mbpp\google_gemini-3-flash-preview\Ab2g\Mbpp_113__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\outputs_nothink_gemini_mbpp\eval_ready_outputs\mbpp\google_gemini-3-flash-preview\Ab2g\Mbpp_113__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\outputs_nothink_gemini_mbpp\healed_outputs\mbpp\google_gemini-3-flash-preview\Ab3\Mbpp_113__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\outputs_nothink_gemini_mbpp\eval_ready_outputs\mbpp\google_gemini-3-flash-preview\Ab3\Mbpp_113__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\outputs_nothink_gemini_mbpp\generation_log_mbpp.csv,"[{""layer"": ""regex"", ""changed"": false, ""n_fixes"": 0, ""detail"": {""regex_fix_count"": 0, ""braces_fixed"": false, ""markdown_removed"": false, ""professor_strong_meds"": 0, ""imports_injected"": 0, ""duplicates_removed"": 0, ""method_calls_fixed"": 0, ""syntax_fixed"": false, ""latex_hallucination_fixes"": 0, ""simplify_term_arg_fixes"": 0, ""tuple_key_fixes"": 0, ""missing_correct_answer_fixes"": 0, ""shadow_answer_fixes"": 0, ""input_removed"": false}}, {""layer"": ""ast"", ""changed"": true, ""n_fixes"": 0, ""detail"": {}}, {""layer"": ""antidup"", ""changed"": false, ""n_fixes"": 0, ""detail"": {}}, {""layer"": ""cleanup"", ""changed"": false, ""n_fixes"": 0, ""detail"": {}}, {""layer"": ""post.strip_generate_fallback"", ""changed"": true, ""n_fixes"": 1, ""detail"": {""note"": ""removed math-domain generate() injection (benchmark mode)""}}]",true,ast;post.strip_generate_fallback,,"{""healed_eval_ready"": """", ""healed_output"": ""c2f8281be0f0b2c9685d52c9b1a1f10cfb65bb8d255929ed1e0f51436c1063c1"", ""raw_eval_ready"": """", ""raw_output"": ""32846e0f5b44e7294e5580a797425eb4bbcdc8ddf544536041c0a9efac4e1514""}",false,false,,,missing,raw_eval_ready;healed_eval_ready,,,,,
gemini_mbpp_Mbpp_119__s0,mbpp,Mbpp/119,0,google_gemini-3-flash-preview,False,"fail: base=pass,plus=fail",False,"fail: base=pass,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\outputs_nothink_gemini_mbpp\raw_outputs\mbpp\google_gemini-3-flash-preview\Ab2g\Mbpp_119__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\outputs_nothink_gemini_mbpp\eval_ready_outputs\mbpp\google_gemini-3-flash-preview\Ab2g\Mbpp_119__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\outputs_nothink_gemini_mbpp\healed_outputs\mbpp\google_gemini-3-flash-preview\Ab3\Mbpp_119__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\outputs_nothink_gemini_mbpp\eval_ready_outputs\mbpp\google_gemini-3-flash-preview\Ab3\Mbpp_119__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\outputs_nothink_gemini_mbpp\generation_log_mbpp.csv,"[{""layer"": ""regex"", ""changed"": false, ""n_fixes"": 0, ""detail"": {""regex_fix_count"": 0, ""braces_fixed"": false, ""markdown_removed"": false, ""professor_strong_meds"": 0, ""imports_injected"": 0, ""duplicates_removed"": 0, ""method_calls_fixed"": 0, ""syntax_fixed"": false, ""latex_hallucination_fixes"": 0, ""simplify_term_arg_fixes"": 0, ""tuple_key_fixes"": 0, ""missing_correct_answer_fixes"": 0, ""shadow_answer_fixes"": 0, ""input_removed"": false}}, {""layer"": ""ast"", ""changed"": true, ""n_fixes"": 0, ""detail"": {}}, {""layer"": ""antidup"", ""changed"": false, ""n_fixes"": 0, ""detail"": {}}, {""layer"": ""cleanup"", ""changed"": false, ""n_fixes"": 0, ""detail"": {}}, {""layer"": ""post.strip_generate_fallback"", ""changed"": true, ""n_fixes"": 1, ""detail"": {""note"": ""removed math-domain generate() injection (benchmark mode)""}}]",true,ast;post.strip_generate_fallback,,"{""healed_eval_ready"": """", ""healed_output"": ""8c95cfa250b7a80644bf82cf1a4e9d2c0c54e96ea7afc993d7ce28635206c7a8"", ""raw_eval_ready"": """", ""raw_output"": ""45dbd289c061fe4ba10af29ba893a88a36dfa91d47f025158da2eeecb7da529b""}",true,false,artifacts\fail_to_fail_forensics\diffs\gemini_mbpp_Mbpp_119__s0.normalized.diff,,missing,raw_eval_ready;healed_eval_ready,,,,,
gemini_mbpp_Mbpp_129__s0,mbpp,Mbpp/129,0,google_gemini-3-flash-preview,False,"fail: base=pass,plus=fail",False,"fail: base=pass,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\outputs_nothink_gemini_mbpp\raw_outputs\mbpp\google_gemini-3-flash-preview\Ab2g\Mbpp_129__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\outputs_nothink_gemini_mbpp\eval_ready_outputs\mbpp\google_gemini-3-flash-preview\Ab2g\Mbpp_129__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\outputs_nothink_gemini_mbpp\healed_outputs\mbpp\google_gemini-3-flash-preview\Ab3\Mbpp_129__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\outputs_nothink_gemini_mbpp\eval_ready_outputs\mbpp\google_gemini-3-flash-preview\Ab3\Mbpp_129__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\outputs_nothink_gemini_mbpp\generation_log_mbpp.csv,"[{""layer"": ""regex"", ""changed"": false, ""n_fixes"": 0, ""detail"": {""regex_fix_count"": 0, ""braces_fixed"": false, ""markdown_removed"": false, ""professor_strong_meds"": 0, ""imports_injected"": 0, ""duplicates_removed"": 0, ""method_calls_fixed"": 0, ""syntax_fixed"": false, ""latex_hallucination_fixes"": 0, ""simplify_term_arg_fixes"": 0, ""tuple_key_fixes"": 0, ""missing_correct_answer_fixes"": 0, ""shadow_answer_fixes"": 0, ""input_removed"": false}}, {""layer"": ""ast"", ""changed"": true, ""n_fixes"": 0, ""detail"": {}}, {""layer"": ""antidup"", ""changed"": false, ""n_fixes"": 0, ""detail"": {}}, {""layer"": ""cleanup"", ""changed"": false, ""n_fixes"": 0, ""detail"": {}}, {""layer"": ""post.strip_generate_fallback"", ""changed"": true, ""n_fixes"": 1, ""detail"": {""note"": ""removed math-domain generate() injection (benchmark mode)""}}]",true,ast;post.strip_generate_fallback,,"{""healed_eval_ready"": """", ""healed_output"": ""41ba4834236f7d0110831cf640f14988a123d663a0967cffb8f2eea933296b11"", ""raw_eval_ready"": """", ""raw_output"": ""f8a2a07ea7e6caf956e3cf66385b67f4218cf1fc61fdc098fd1ba0259c7231e1""}",true,false,artifacts\fail_to_fail_forensics\diffs\gemini_mbpp_Mbpp_129__s0.normalized.diff,,missing,raw_eval_ready;healed_eval_ready,,,,,
gemini_mbpp_Mbpp_138__s0,mbpp,Mbpp/138,0,google_gemini-3-flash-preview,False,"fail: base=fail,plus=fail",False,"fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\outputs_nothink_gemini_mbpp\raw_outputs\mbpp\google_gemini-3-flash-preview\Ab2g\Mbpp_138__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\outputs_nothink_gemini_mbpp\eval_ready_outputs\mbpp\google_gemini-3-flash-preview\Ab2g\Mbpp_138__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\outputs_nothink_gemini_mbpp\healed_outputs\mbpp\google_gemini-3-flash-preview\Ab3\Mbpp_138__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\outputs_nothink_gemini_mbpp\eval_ready_outputs\mbpp\google_gemini-3-flash-preview\Ab3\Mbpp_138__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\outputs_nothink_gemini_mbpp\generation_log_mbpp.csv,"[{""layer"": ""regex"", ""changed"": false, ""n_fixes"": 0, ""detail"": {""regex_fix_count"": 0, ""braces_fixed"": false, ""markdown_removed"": false, ""professor_strong_meds"": 0, ""imports_injected"": 0, ""duplicates_removed"": 0, ""method_calls_fixed"": 0, ""syntax_fixed"": false, ""latex_hallucination_fixes"": 0, ""simplify_term_arg_fixes"": 0, ""tuple_key_fixes"": 0, ""missing_correct_answer_fixes"": 0, ""shadow_answer_fixes"": 0, ""input_removed"": false}}, {""layer"": ""ast"", ""changed"": true, ""n_fixes"": 0, ""detail"": {}}, {""layer"": ""antidup"", ""changed"": false, ""n_fixes"": 0, ""detail"": {}}, {""layer"": ""cleanup"", ""changed"": false, ""n_fixes"": 0, ""detail"": {}}, {""layer"": ""post.strip_generate_fallback"", ""changed"": true, ""n_fixes"": 1, ""detail"": {""note"": ""removed math-domain generate() injection (benchmark mode)""}}]",true,ast;post.strip_generate_fallback,,"{""healed_eval_ready"": """", ""healed_output"": ""cb1dd39e1691ef8c65c84fbd59c77e92ac7fca9161da11a6c2416d477b436f46"", ""raw_eval_ready"": """", ""raw_output"": ""c20f458ff78d47756828d146ec900054b4f447aa9c7ffad7c270c045b1a9b520""}",false,false,,,missing,raw_eval_ready;healed_eval_ready,,,,,
gemini_mbpp_Mbpp_16__s0,mbpp,Mbpp/16,0,google_gemini-3-flash-preview,False,"fail: base=pass,plus=fail",False,"fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\outputs_nothink_gemini_mbpp\raw_outputs\mbpp\google_gemini-3-flash-preview\Ab2g\Mbpp_16__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\outputs_nothink_gemini_mbpp\eval_ready_outputs\mbpp\google_gemini-3-flash-preview\Ab2g\Mbpp_16__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\outputs_nothink_gemini_mbpp\healed_outputs\mbpp\google_gemini-3-flash-preview\Ab3\Mbpp_16__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\outputs_nothink_gemini_mbpp\eval_ready_outputs\mbpp\google_gemini-3-flash-preview\Ab3\Mbpp_16__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\outputs_nothink_gemini_mbpp\generation_log_mbpp.csv,"[{""layer"": ""regex"", ""changed"": true, ""n_fixes"": 2, ""detail"": {""regex_fix_count"": 1, ""braces_fixed"": false, ""markdown_removed"": false, ""professor_strong_meds"": 0, ""imports_injected"": 0, ""duplicates_removed"": 0, ""method_calls_fixed"": 0, ""syntax_fixed"": false, ""latex_hallucination_fixes"": 1, ""simplify_term_arg_fixes"": 0, ""tuple_key_fixes"": 0, ""missing_correct_answer_fixes"": 0, ""shadow_answer_fixes"": 0, ""input_removed"": false}}, {""layer"": ""ast"", ""changed"": true, ""n_fixes"": 0, ""detail"": {}}, {""layer"": ""antidup"", ""changed"": false, ""n_fixes"": 0, ""detail"": {}}, {""layer"": ""cleanup"", ""changed"": false, ""n_fixes"": 0, ""detail"": {}}, {""layer"": ""post.strip_generate_fallback"", ""changed"": true, ""n_fixes"": 1, ""detail"": {""note"": ""removed math-domain generate() injection (benchmark mode)""}}]",true,regex;ast;post.strip_generate_fallback,,"{""healed_eval_ready"": """", ""healed_output"": ""8ef7e362f09490f202aac55f0945d3cf53446cdfecdf1549b7ad322fb0ddda90"", ""raw_eval_ready"": """", ""raw_output"": ""30cc1b0087fca0299f03e72ced271991d938b2e0cf3e82c49cb2e6aa74b7fdd8""}",true,true,artifacts\fail_to_fail_forensics\diffs\gemini_mbpp_Mbpp_16__s0.normalized.diff,artifacts\fail_to_fail_forensics\diffs\gemini_mbpp_Mbpp_16__s0.ast.diff,missing,raw_eval_ready;healed_eval_ready,,,,,
gemini_mbpp_Mbpp_160__s0,mbpp,Mbpp/160,0,google_gemini-3-flash-preview,False,"fail: base=fail,plus=fail",False,"fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\outputs_nothink_gemini_mbpp\raw_outputs\mbpp\google_gemini-3-flash-preview\Ab2g\Mbpp_160__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\outputs_nothink_gemini_mbpp\eval_ready_outputs\mbpp\google_gemini-3-flash-preview\Ab2g\Mbpp_160__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\outputs_nothink_gemini_mbpp\healed_outputs\mbpp\google_gemini-3-flash-preview\Ab3\Mbpp_160__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\outputs_nothink_gemini_mbpp\eval_ready_outputs\mbpp\google_gemini-3-flash-preview\Ab3\Mbpp_160__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\outputs_nothink_gemini_mbpp\generation_log_mbpp.csv,"[{""layer"": ""regex"", ""changed"": false, ""n_fixes"": 0, ""detail"": {""regex_fix_count"": 0, ""braces_fixed"": false, ""markdown_removed"": false, ""professor_strong_meds"": 0, ""imports_injected"": 0, ""duplicates_removed"": 0, ""method_calls_fixed"": 0, ""syntax_fixed"": false, ""latex_hallucination_fixes"": 0, ""simplify_term_arg_fixes"": 0, ""tuple_key_fixes"": 0, ""missing_correct_answer_fixes"": 0, ""shadow_answer_fixes"": 0, ""input_removed"": false}}, {""layer"": ""ast"", ""changed"": true, ""n_fixes"": 0, ""detail"": {}}, {""layer"": ""antidup"", ""changed"": false, ""n_fixes"": 0, ""detail"": {}}, {""layer"": ""cleanup"", ""changed"": false, ""n_fixes"": 0, ""detail"": {}}, {""layer"": ""post.strip_generate_fallback"", ""changed"": true, ""n_fixes"": 1, ""detail"": {""note"": ""removed math-domain generate() injection (benchmark mode)""}}]",true,ast;post.strip_generate_fallback,,"{""healed_eval_ready"": """", ""healed_output"": ""ccb4b9067ecfb63551e3c0e679a651e172febc88766dbe4172ae6cf425136530"", ""raw_eval_ready"": """", ""raw_output"": ""d0575de1af4bee4f37f4cb418130192691acde504075a1d5e8f6ec5f5e409568""}",true,false,artifacts\fail_to_fail_forensics\diffs\gemini_mbpp_Mbpp_160__s0.normalized.diff,,missing,raw_eval_ready;healed_eval_ready,,,,,
gemini_mbpp_Mbpp_161__s0,mbpp,Mbpp/161,0,google_gemini-3-flash-preview,False,"fail: base=pass,plus=fail",False,"fail: base=pass,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\outputs_nothink_gemini_mbpp\raw_outputs\mbpp\google_gemini-3-flash-preview\Ab2g\Mbpp_161__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\outputs_nothink_gemini_mbpp\eval_ready_outputs\mbpp\google_gemini-3-flash-preview\Ab2g\Mbpp_161__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\outputs_nothink_gemini_mbpp\healed_outputs\mbpp\google_gemini-3-flash-preview\Ab3\Mbpp_161__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\outputs_nothink_gemini_mbpp\eval_ready_outputs\mbpp\google_gemini-3-flash-preview\Ab3\Mbpp_161__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\outputs_nothink_gemini_mbpp\generation_log_mbpp.csv,"[{""layer"": ""regex"", ""changed"": false, ""n_fixes"": 0, ""detail"": {""regex_fix_count"": 0, ""braces_fixed"": false, ""markdown_removed"": false, ""professor_strong_meds"": 0, ""imports_injected"": 0, ""duplicates_removed"": 0, ""method_calls_fixed"": 0, ""syntax_fixed"": false, ""latex_hallucination_fixes"": 0, ""simplify_term_arg_fixes"": 0, ""tuple_key_fixes"": 0, ""missing_correct_answer_fixes"": 0, ""shadow_answer_fixes"": 0, ""input_removed"": false}}, {""layer"": ""ast"", ""changed"": true, ""n_fixes"": 0, ""detail"": {}}, {""layer"": ""antidup"", ""changed"": false, ""n_fixes"": 0, ""detail"": {}}, {""layer"": ""cleanup"", ""changed"": false, ""n_fixes"": 0, ""detail"": {}}, {""layer"": ""post.strip_generate_fallback"", ""changed"": true, ""n_fixes"": 1, ""detail"": {""note"": ""removed math-domain generate() injection (benchmark mode)""}}]",true,ast;post.strip_generate_fallback,,"{""healed_eval_ready"": """", ""healed_output"": ""faf92c986f2985ff0d49bf2ef78c216ba8ee7b1738a451a5c8c0943dc5cbbd87"", ""raw_eval_ready"": """", ""raw_output"": ""51e09fd9ff8c11e44dbcbcc527dedeb42d00ce7366e0b5f73e0df90c9a81720a""}",false,false,,,missing,raw_eval_ready;healed_eval_ready,,,,,
gemini_mbpp_Mbpp_20__s0,mbpp,Mbpp/20,0,google_gemini-3-flash-preview,False,"fail: base=pass,plus=fail",False,"fail: base=pass,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\outputs_nothink_gemini_mbpp\raw_outputs\mbpp\google_gemini-3-flash-preview\Ab2g\Mbpp_20__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\outputs_nothink_gemini_mbpp\eval_ready_outputs\mbpp\google_gemini-3-flash-preview\Ab2g\Mbpp_20__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\outputs_nothink_gemini_mbpp\healed_outputs\mbpp\google_gemini-3-flash-preview\Ab3\Mbpp_20__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\outputs_nothink_gemini_mbpp\eval_ready_outputs\mbpp\google_gemini-3-flash-preview\Ab3\Mbpp_20__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\outputs_nothink_gemini_mbpp\generation_log_mbpp.csv,"[{""layer"": ""regex"", ""changed"": false, ""n_fixes"": 0, ""detail"": {""regex_fix_count"": 0, ""braces_fixed"": false, ""markdown_removed"": false, ""professor_strong_meds"": 0, ""imports_injected"": 0, ""duplicates_removed"": 0, ""method_calls_fixed"": 0, ""syntax_fixed"": false, ""latex_hallucination_fixes"": 0, ""simplify_term_arg_fixes"": 0, ""tuple_key_fixes"": 0, ""missing_correct_answer_fixes"": 0, ""shadow_answer_fixes"": 0, ""input_removed"": false}}, {""layer"": ""ast"", ""changed"": true, ""n_fixes"": 0, ""detail"": {}}, {""layer"": ""antidup"", ""changed"": false, ""n_fixes"": 0, ""detail"": {}}, {""layer"": ""cleanup"", ""changed"": false, ""n_fixes"": 0, ""detail"": {}}, {""layer"": ""post.strip_generate_fallback"", ""changed"": true, ""n_fixes"": 1, ""detail"": {""note"": ""removed math-domain generate() injection (benchmark mode)""}}]",true,ast;post.strip_generate_fallback,,"{""healed_eval_ready"": """", ""healed_output"": ""9ccd803a18a97f35deb4722701494bfdcba99c8432038347caf3911bdd18b638"", ""raw_eval_ready"": """", ""raw_output"": ""ecf604fc7e407d56accbd30d8e6d0ff4ca5631a914cac9c74a3ba5b19a29d03d""}",true,false,artifacts\fail_to_fail_forensics\diffs\gemini_mbpp_Mbpp_20__s0.normalized.diff,,missing,raw_eval_ready;healed_eval_ready,,,,,
gemini_mbpp_Mbpp_223__s0,mbpp,Mbpp/223,0,google_gemini-3-flash-preview,False,"fail: base=pass,plus=fail",False,"fail: base=pass,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\outputs_nothink_gemini_mbpp\raw_outputs\mbpp\google_gemini-3-flash-preview\Ab2g\Mbpp_223__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\outputs_nothink_gemini_mbpp\eval_ready_outputs\mbpp\google_gemini-3-flash-preview\Ab2g\Mbpp_223__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\outputs_nothink_gemini_mbpp\healed_outputs\mbpp\google_gemini-3-flash-preview\Ab3\Mbpp_223__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\outputs_nothink_gemini_mbpp\eval_ready_outputs\mbpp\google_gemini-3-flash-preview\Ab3\Mbpp_223__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\outputs_nothink_gemini_mbpp\generation_log_mbpp.csv,"[{""layer"": ""regex"", ""changed"": false, ""n_fixes"": 0, ""detail"": {""regex_fix_count"": 0, ""braces_fixed"": false, ""markdown_removed"": false, ""professor_strong_meds"": 0, ""imports_injected"": 0, ""duplicates_removed"": 0, ""method_calls_fixed"": 0, ""syntax_fixed"": false, ""latex_hallucination_fixes"": 0, ""simplify_term_arg_fixes"": 0, ""tuple_key_fixes"": 0, ""missing_correct_answer_fixes"": 0, ""shadow_answer_fixes"": 0, ""input_removed"": false}}, {""layer"": ""ast"", ""changed"": true, ""n_fixes"": 0, ""detail"": {}}, {""layer"": ""antidup"", ""changed"": false, ""n_fixes"": 0, ""detail"": {}}, {""layer"": ""cleanup"", ""changed"": false, ""n_fixes"": 0, ""detail"": {}}, {""layer"": ""post.strip_generate_fallback"", ""changed"": true, ""n_fixes"": 1, ""detail"": {""note"": ""removed math-domain generate() injection (benchmark mode)""}}]",true,ast;post.strip_generate_fallback,,"{""healed_eval_ready"": """", ""healed_output"": ""63b5f09bfccc0a977e4237a6c4789b5e0e89d535366fbe0bfcd9f1604186aa23"", ""raw_eval_ready"": """", ""raw_output"": ""8ea004eb0f141e4c63d036085e0567019deb7f29dcd01a0c932ff57cad5857b4""}",true,false,artifacts\fail_to_fail_forensics\diffs\gemini_mbpp_Mbpp_223__s0.normalized.diff,,missing,raw_eval_ready;healed_eval_ready,,,,,
gemini_mbpp_Mbpp_235__s0,mbpp,Mbpp/235,0,google_gemini-3-flash-preview,False,"fail: base=fail,plus=fail",False,"fail: base=fail,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\outputs_nothink_gemini_mbpp\raw_outputs\mbpp\google_gemini-3-flash-preview\Ab2g\Mbpp_235__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\outputs_nothink_gemini_mbpp\eval_ready_outputs\mbpp\google_gemini-3-flash-preview\Ab2g\Mbpp_235__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\outputs_nothink_gemini_mbpp\healed_outputs\mbpp\google_gemini-3-flash-preview\Ab3\Mbpp_235__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\outputs_nothink_gemini_mbpp\eval_ready_outputs\mbpp\google_gemini-3-flash-preview\Ab3\Mbpp_235__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\outputs_nothink_gemini_mbpp\generation_log_mbpp.csv,"[{""layer"": ""regex"", ""changed"": false, ""n_fixes"": 0, ""detail"": {""regex_fix_count"": 0, ""braces_fixed"": false, ""markdown_removed"": false, ""professor_strong_meds"": 0, ""imports_injected"": 0, ""duplicates_removed"": 0, ""method_calls_fixed"": 0, ""syntax_fixed"": false, ""latex_hallucination_fixes"": 0, ""simplify_term_arg_fixes"": 0, ""tuple_key_fixes"": 0, ""missing_correct_answer_fixes"": 0, ""shadow_answer_fixes"": 0, ""input_removed"": false}}, {""layer"": ""ast"", ""changed"": true, ""n_fixes"": 0, ""detail"": {}}, {""layer"": ""antidup"", ""changed"": false, ""n_fixes"": 0, ""detail"": {}}, {""layer"": ""cleanup"", ""changed"": false, ""n_fixes"": 0, ""detail"": {}}, {""layer"": ""post.strip_generate_fallback"", ""changed"": true, ""n_fixes"": 1, ""detail"": {""note"": ""removed math-domain generate() injection (benchmark mode)""}}]",true,ast;post.strip_generate_fallback,,"{""healed_eval_ready"": """", ""healed_output"": ""09014a923b2f1dd5c8123099f51f093016f48f6fd2eafc7432ea03130578b928"", ""raw_eval_ready"": """", ""raw_output"": ""1662e1e3d14d9e471e90d02d65688a00e2f6c19679c16466c81861b3ae9f6ae7""}",true,false,artifacts\fail_to_fail_forensics\diffs\gemini_mbpp_Mbpp_235__s0.normalized.diff,,missing,raw_eval_ready;healed_eval_ready,,,,,
gemini_mbpp_Mbpp_244__s0,mbpp,Mbpp/244,0,google_gemini-3-flash-preview,False,"fail: base=pass,plus=fail",False,"fail: base=pass,plus=fail",G:\我的雲端硬碟\科展 AI\AST_exp_result_official\outputs_nothink_gemini_mbpp\raw_outputs\mbpp\google_gemini-3-flash-preview\Ab2g\Mbpp_244__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\outputs_nothink_gemini_mbpp\eval_ready_outputs\mbpp\google_gemini-3-flash-preview\Ab2g\Mbpp_244__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\outputs_nothink_gemini_mbpp\healed_outputs\mbpp\google_gemini-3-flash-preview\Ab3\Mbpp_244__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\outputs_nothink_gemini_mbpp\eval_ready_outputs\mbpp\google_gemini-3-flash-preview\Ab3\Mbpp_244__s0.py,G:\我的雲端硬碟\科展 AI\AST_exp_result_official\outputs_nothink_gemini_mbpp\generation_log_mbpp.csv,"[{""layer"": ""regex"", ""changed"": false, ""n_fixes"": 0, ""detail"": {""regex_fix_count"": 0, ""braces_fixed"": false, ""markdown_removed"": false, ""professor_strong_meds"": 0, ""imports_injected"": 0, ""duplicates_removed"": 0, ""method_calls_fixed"": 0, ""syntax_fixed"": false, ""latex_hallucination_fixes"": 0, ""simplify_term_arg_fixes"": 0, ""tuple_key_fixes"": 0, ""missing_correct_answer_fixes"": 0, ""shadow_answer_fixes"": 0, ""input_removed"": false}}, {""layer"": ""ast"", ""changed"": true, ""n_fixes"": 0, ""detail"": {}}, {""layer"": ""antidup"", ""changed"": false, ""n_fixes"": 0, ""detail"": {}}, {""layer"": ""cleanup"", ""changed"": false, ""n_fixes"": 0, ""detail"": {}}, {""layer"": ""post.strip_generate_fallback"", ""changed"": true, ""n_fixes"": 1, ""detail"": {""note"": ""removed math-domain generate() injection (benchmark mode)""}}]",true,ast;post.strip_generate_fallback,,"{""healed_eval_ready"": """", ""healed_output"": ""88664c02bfabe80134ed048036b5e98ed8055ac86423baab2a856c2f8f2b7a53"", ""raw_eval_ready"": """", ""raw_output"": ""6e82cbae117cf63c8b8c82ccb76947bd9c2546682d3ef37314968e00aa453fec""}",false,false,,,missing,raw_eval_ready;healed_eval_ready,,,,,
