item_id,run_id,repetition_index,generated_question,generated_answer,generated_correct_answer,status,error_log,included_in_avg,score_l2_1_contract,score_l2_2_purity,score_l3_total,score_l3_1_internal,score_l3_2_external,score_l4_total,score_l4_1_numeric,score_l4_2_visual,score_l4_3_artifacts,score_l4_4_mqi,score_math_total,score_math_quality,score_math_difficulty,score_math_sympy_verified,score_math_hygiene_score,score_math_is,complexity_math_ops,complexity_inference_steps,complexity_ast_nodes,complexity_loop_depth,student_input_test,student_input_result,exec_time_ms
30a14a23-c8b1-4dff-86f4-0f54de9b29cb,cd34c4ac-2130-4346-9208-00e52ea9edce,2,計算 $$[((-13) \times 2) + (-6)] \div 4 - |(-4) \times 6 - 16| + (17 \times 2 - 3)$$ 的值。,,-17,PASS,,1,6.0,7.5,20.0,10.0,10.0,24.1,5,3,5,3.6,44.1,0.0,0.0,True,15,7.5,18,6,3443,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
39f47548-6695-492d-9411-30dd352222fc,cd34c4ac-2130-4346-9208-00e52ea9edce,3,計算 $$[(75 \times 3) + (-5)] \div 20 - |(-4) \times (-2) - 6| + (8 \times 5 - 4)$$ 的值。,,45,PASS,,1,6.0,7.5,20.0,10.0,10.0,23.9,5,3,5,3.4,43.9,0.0,0.0,True,15,7.5,17,6,3443,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
cbd727b9-d8f1-44a4-b68e-846608e725ff,8a10c863-6ad7-409d-b46d-10cede481403,1,計算 $$[((-18) \times 2) + (-9)] \div 15 - |13 \times 3 - 10 + (-2)| + (17 \times 5 - 3)$$ 的值。,,52,PASS,,1,6.0,7.5,20.0,10.0,10.0,24.1,5,3,5,3.6,44.1,0.0,0.0,True,15,7.5,18,6,3492,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
6b2f7f46-77b9-4514-b6f2-c7717271b99f,8a10c863-6ad7-409d-b46d-10cede481403,2,計算 $$[((-1) \times 4) + 2] \div 2 - |11 \times (-3) - 11 + (-6)| + (5 \times 5 - 2)$$ 的值。,,-28,PASS,,1,6.0,7.5,20.0,10.0,10.0,23.9,5,3,5,3.4,43.9,0.0,0.0,True,15,7.5,17,6,3492,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
410a79a7-d6eb-42eb-8b20-98c77ee9f952,8a10c863-6ad7-409d-b46d-10cede481403,3,計算 $$[((-41) \times 2) + 1] \div 9 - |1 \times 4 - 18 + (-1)| + (9 \times 5 - 1)$$ 的值。,,20,PASS,,1,6.0,7.5,20.0,10.0,10.0,23.7,5,3,5,3.2,43.7,0.0,0.0,True,15,7.5,16,6,3492,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
1b9d2c53-36d6-457c-85c3-cb965da373bb,ef28847e-0ab1-4386-b091-d8b25048a431,1,,,,ERROR,NameError: name 'part1_val' is not defined,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,False,15,0.0,0,0,0,0,,,0.0
bf51f158-1c24-420b-b5e9-4c37b9c06a49,ef28847e-0ab1-4386-b091-d8b25048a431,2,,,,ERROR,NameError: name 'part1_val' is not defined,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,False,15,0.0,0,0,0,0,,,0.0
afd549f9-26ea-41bf-94a9-52dc7b38674a,ef28847e-0ab1-4386-b091-d8b25048a431,3,,,,ERROR,NameError: name 'part1_val' is not defined,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,False,15,0.0,0,0,0,0,,,0.0
c3925426-d60e-4f19-8eb2-829f0d431149,8666e86f-beab-4472-bc9e-98b160cacf87,1,計算 $$- [(17 \times 5) + 5] \div 18 + |5 \times 3 - 10| - (19 \times 3 - 1) + 37$$ 的值。,,-19,PASS,,1,6.0,7.5,20.0,10.0,10.0,22.25,5,3,5,3.0,42.25,0.0,0.0,True,15,6.25,15,5,3443,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
30220570-36ad-4e6d-944b-5e245a7a652b,8666e86f-beab-4472-bc9e-98b160cacf87,2,計算 $$- [(7 \times 2) + 10] \div 3 + |11 \times (-8) - 3| - (7 \times 4 - 6) + (-43)$$ 的值。,,18,PASS,,1,6.0,7.5,20.0,10.0,10.0,22.65,5,3,5,3.4,42.65,0.0,0.0,True,15,6.25,17,5,3443,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
b4c0c2a5-e0e6-49ed-9282-dc08921a6d42,8666e86f-beab-4472-bc9e-98b160cacf87,3,計算 $$- [((-52) \times 4) + 5] \div 29 + |14 \times (-1) - 20| - (8 \times 5 - 5) + 21$$ 的值。,,27,PASS,,1,6.0,7.5,20.0,10.0,10.0,22.65,5,3,5,3.4,42.65,0.0,0.0,True,15,6.25,17,5,3443,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
758aab93-c313-407b-ba25-88de6e8291a2,9e668614-4142-4b23-849b-d23b5f08c8fe,1,計算 $$- [(20 \times 5) + (-4)] \div 16 + |(-5) \times (-10) - 13| - (7 \times 4 - 3) + 50$$ 的值。,,56,PASS,,1,6.0,7.5,20.0,10.0,10.0,22.85,5,3,5,3.6,42.85,0.0,0.0,True,15,6.25,18,5,3443,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
0c98df96-e4cc-42b9-b09a-d7077d034ef0,9e668614-4142-4b23-849b-d23b5f08c8fe,2,計算 $$- [((-91) \times 3) + 9] \div 22 + |8 \times (-10) - 4| - (10 \times 2 - 6) + (-20)$$ 的值。,,62,PASS,,1,6.0,7.5,20.0,10.0,10.0,22.85,5,3,5,3.6,42.85,0.0,0.0,True,15,6.25,18,5,3443,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
5c178894-3d10-4260-be12-5ef371e82663,9e668614-4142-4b23-849b-d23b5f08c8fe,3,計算 $$- [(41 \times 4) + (-8)] \div 26 + |(-9) \times (-2) - 11| - (19 \times 5 - 6) + (-7)$$ 的值。,,-95,PASS,,1,6.0,7.5,20.0,10.0,10.0,23.05,5,3,5,3.8,43.05,0.0,0.0,True,15,6.25,19,5,3443,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
263dfcfa-aa02-46b5-942a-ee8d251ab419,b752d6f6-7aac-46ea-8146-6faabdc212c5,1,計算 $$- [(105 \times 2) + 0] \div 30 + |13 \times (-4) - 7 + 9| - ((-20) \times 3 - 1) + (-44)$$ 的值。,,60,PASS,,1,6.0,7.5,20.0,10.0,10.0,21.85,4,3,5,3.6,41.85,0.0,0.0,True,15,6.25,18,5,3497,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
8262fe28-8736-461c-81ea-7a207215a349,b752d6f6-7aac-46ea-8146-6faabdc212c5,2,計算 $$- [(59 \times 3) + 7] \div 23 + |(-7) \times 4 - 7 + 2| - (8 \times 4 - 2) + (-38)$$ 的值。,,-43,PASS,,1,6.0,7.5,20.0,10.0,10.0,22.65,5,3,5,3.4,42.65,0.0,0.0,True,15,6.25,17,5,3497,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
a0a7010c-0d77-4349-bd37-16c2766bebc0,b752d6f6-7aac-46ea-8146-6faabdc212c5,3,計算 $$- [((-65) \times 3) + (-1)] \div 14 + |11 \times 1 - 14 + (-2)| - ((-4) \times 2 - 1) + 30$$ 的值。,,58,PASS,,1,6.0,7.5,20.0,10.0,10.0,23.05,5,3,5,3.8,43.05,0.0,0.0,True,15,6.25,19,5,3497,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
