item_id,run_id,repetition_index,generated_question,generated_answer,generated_correct_answer,status,error_log,included_in_avg,score_l2_1_contract,score_l2_2_purity,score_l3_total,score_l3_1_internal,score_l3_2_external,score_l4_total,score_l4_1_numeric,score_l4_2_visual,score_l4_3_artifacts,score_l4_4_mqi,score_math_total,score_math_quality,score_math_difficulty,score_math_sympy_verified,score_math_hygiene_score,score_math_is,complexity_math_ops,complexity_inference_steps,complexity_ast_nodes,complexity_loop_depth,student_input_test,student_input_result,exec_time_ms
b841a1dc-074f-494a-a3ee-942b903be8dc,c8f5c1d4-d60a-4a5e-b7f9-1342d11f59de,1,計算 $\left[ (0 \times 2) - 1 \right] + \left| 15 + 6 \right|$ 的值。,20,20,PASS,,1,7.5,7.5,20.0,10.0,10.0,13.8,5,3,5,0.8,33.8,0.0,0.0,True,15,0.0,4,0,3545,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
0ec61ee1-1f03-4c57-8318-8efa4b79bac7,c8f5c1d4-d60a-4a5e-b7f9-1342d11f59de,2,計算 $\left[ (650 \div (-10)) \div 5 \right] + \left| (-2) - (-8) \right|$ 的值。,-7,-7,PASS,,1,7.5,7.5,20.0,10.0,10.0,13.6,4,3,5,1.6,33.6,0.0,0.0,True,15,0.0,8,0,3545,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
e82cc7cc-7d10-4557-810a-b24fe2aea41a,c8f5c1d4-d60a-4a5e-b7f9-1342d11f59de,3,計算 $\left[ ((-23) + 8) - (-5) \right] + \left| 13 - 11 \right|$ 的值。,-8,-8,PASS,,1,7.5,7.5,20.0,10.0,10.0,14.6,5,3,5,1.6,34.6,0.0,0.0,True,15,0.0,8,0,3545,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
77b36422-9318-498a-9214-e4bf07fa582b,9361d3ad-2e59-4047-ba43-7578696fb7ca,1,計算 $\left[ ((-9) + 5) - (-14) \right] + \left| 7 \times (-15) \right|$ 的值。,115,115,PASS,,1,7.5,7.5,20.0,10.0,10.0,18.75,5,3,5,2.0,38.75,0.0,0.0,True,15,3.75,10,3,3516,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
6acc5261-a323-4a28-bca7-089aa114732d,9361d3ad-2e59-4047-ba43-7578696fb7ca,2,計算 $\left[ (17 - (-3)) \div 10 \right] + \left| (-11) + (-2) \right|$ 的值。,15,15,PASS,,1,7.5,7.5,20.0,10.0,10.0,14.4,5,3,5,1.4,34.4,0.0,0.0,True,15,0.0,7,0,3516,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
7c2e4728-b1bd-402c-b2d8-1f4115a5f76c,9361d3ad-2e59-4047-ba43-7578696fb7ca,3,計算 $\left[ ((-54) \div 9) \div 6 \right] + \left| (-15) + (-12) \right|$ 的值。,26,26,PASS,,1,7.5,7.5,20.0,10.0,10.0,14.4,5,3,5,1.4,34.4,0.0,0.0,True,15,0.0,7,0,3516,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
5d23399b-8628-4f57-9456-0d15af31ea34,e4f60dae-4685-4bf1-b8fc-14aaa432ad17,1,計算 $\left[ ((-5) - (-3)) + (-7) \right] - \left| (-5) - 8 \right|$ 的值。,-22,-22,PASS,,1,7.5,7.5,20.0,10.0,10.0,15.2,5,3,5,2.2,35.2,0.0,0.0,True,15,0.0,11,0,3656,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.5
e6375f07-ef8f-4c2c-b4ea-074c59c1a824,e4f60dae-4685-4bf1-b8fc-14aaa432ad17,2,計算 $\left[ ((-225) \div (-3)) \div 5 \right] + \left| (-3) \times 10 \right|$ 的值。,45,45,PASS,,1,7.5,7.5,20.0,10.0,10.0,17.55,4,3,5,1.8,37.55,0.0,0.0,True,15,3.75,9,3,3656,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
56cd5fdf-8442-4685-b504-bbe791760bf7,e4f60dae-4685-4bf1-b8fc-14aaa432ad17,3,計算 $\left[ (22 - 10) - 2 \right] + \left| (-7) + (-11) \right|$ 的值。,28,28,PASS,,1,7.5,7.5,20.0,10.0,10.0,14.4,5,3,5,1.4,34.4,0.0,0.0,True,15,0.0,7,0,3656,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
ab1cd2ab-b00f-40c8-a54b-994122959e6d,4e921216-ed59-4f07-99d1-a75b6a93917a,1,計算 $\left[ (15 - 1) - 6 \right] - \left| (-5) - (-15) \right|$ 的值。,-2,-2,PASS,,1,7.5,7.5,20.0,10.0,10.0,15.0,5,3,5,2.0,35.0,0.0,0.0,True,15,0.0,10,0,3599,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
91bc4ff4-1c22-4978-960e-88b36c554cdd,4e921216-ed59-4f07-99d1-a75b6a93917a,2,計算 $\left[ ((-14) + (-4)) + (-2) \right] + \left| 13 - (-12) \right|$ 的值。,5,5,PASS,,1,7.5,7.5,20.0,10.0,10.0,14.6,5,3,5,1.6,34.6,0.0,0.0,True,15,0.0,8,0,3599,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
9068568d-4fab-4c0d-a9c5-d8257ba5b9df,4e921216-ed59-4f07-99d1-a75b6a93917a,3,計算 $\left[ (8 - (-9)) - 3 \right] + \left| (-8) \times 14 \right|$ 的值。,126,126,PASS,,1,7.5,7.5,20.0,10.0,10.0,18.75,5,3,5,2.0,38.75,0.0,0.0,True,15,3.75,10,3,3599,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
84505add-9134-44a2-9409-153bbb6c407b,e4d6e37c-e77a-4ef9-99d3-3bfe318c5876,1,計算 $\left[ ((-11) + 9) \div (-1) \right] + \left| 12 - 7 \right|$ 的值。,7,7,PASS,,1,7.5,7.5,20.0,10.0,10.0,14.2,5,3,5,1.2,34.2,0.0,0.0,True,15,0.0,6,0,3526,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
4ecf412c-2a23-4597-a1c5-88df7ba3c2c1,e4d6e37c-e77a-4ef9-99d3-3bfe318c5876,2,計算 $\left[ ((-17) - 20) + 3 \right] - \left| 8 + 11 \right|$ 的值。,-53,-53,PASS,,1,7.5,7.5,20.0,10.0,10.0,14.4,5,3,5,1.4,34.4,0.0,0.0,True,15,0.0,7,0,3526,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
36517c09-843b-4c37-a428-9039c585c0d1,e4d6e37c-e77a-4ef9-99d3-3bfe318c5876,3,計算 $\left[ (9 - (-10)) \times (-5) \right] + \left| (-7) + (-8) \right|$ 的值。,-80,-80,PASS,,1,7.5,7.5,20.0,10.0,10.0,17.5,5,3,5,2.0,37.5,0.0,0.0,True,15,2.5,10,2,3526,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
3d9b3443-24a4-4ca2-804a-3da811245171,995f9b4e-1988-4b8e-8c21-de2a809f836c,1,計算 $\left[ (19 - 19) - (-9) \right] + \left| 6 - 11 \right|$ 的值。,14,14,PASS,,1,7.5,7.5,20.0,10.0,10.0,14.4,5,3,5,1.4,34.4,0.0,0.0,True,15,0.0,7,0,3612,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
83101718-0d59-447c-85a7-677409dfaad9,995f9b4e-1988-4b8e-8c21-de2a809f836c,2,計算 $\left[ ((-4) + 8) \times 4 \right] + \left| (-7) - (-10) \right|$ 的值。,19,19,PASS,,1,7.5,7.5,20.0,10.0,10.0,17.3,5,3,5,1.8,37.3,0.0,0.0,True,15,2.5,9,2,3612,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
d00c673c-3736-4e83-835e-7247f74c4eb3,995f9b4e-1988-4b8e-8c21-de2a809f836c,3,計算 $\left[ ((-1) \times 1) \times (-1) \right] - \left| 4 + 6 \right|$ 的值。,-9,-9,PASS,,1,7.5,7.5,20.0,10.0,10.0,17.1,5,3,5,1.6,37.1,0.0,0.0,True,15,2.5,8,2,3612,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
e94380c0-6643-42c5-b92c-6098270034e7,a151e8e6-cd42-4e08-991d-cedfe91cf490,1,計算 $\left[ (5 + (-1)) + 5 \right] - \left| 8 - (-1) \right|$ 的值。,0,0,PASS,,1,7.5,7.5,20.0,10.0,10.0,14.4,5,3,5,1.4,34.4,0.0,0.0,True,15,0.0,7,0,3487,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
a0b03e3e-37e6-49bf-9c92-9df5f29fe6eb,a151e8e6-cd42-4e08-991d-cedfe91cf490,2,計算 $\left[ (10 \div (-10)) \times (-6) \right] - \left| 10 + (-2) \right|$ 的值。,-2,-2,PASS,,1,7.5,7.5,20.0,10.0,10.0,17.3,5,3,5,1.8,37.3,0.0,0.0,True,15,2.5,9,2,3487,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
061c9c3b-f73b-439b-8681-fe792e84cd2c,a151e8e6-cd42-4e08-991d-cedfe91cf490,3,計算 $\left[ (5 + (-19)) + 2 \right] - \left| 8 - (-5) \right|$ 的值。,-25,-25,PASS,,1,7.5,7.5,20.0,10.0,10.0,14.6,5,3,5,1.6,34.6,0.0,0.0,True,15,0.0,8,0,3487,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
10ddff01-93f2-4dc6-932d-384cf26a1329,d87c581b-8297-42ea-8e1c-dc286c2f9aa9,1,計算 $\left[ (8 + (-20)) + (-4) \right] - \left| (-11) - (-2) \right|$ 的值。,-25,-25,PASS,,1,7.5,7.5,20.0,10.0,10.0,15.0,5,3,5,2.0,35.0,0.0,0.0,True,15,0.0,10,0,3507,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
c12a8bd8-d5b8-4470-9801-6bbb451e6861,d87c581b-8297-42ea-8e1c-dc286c2f9aa9,2,計算 $\left[ (16 + (-34)) \div (-9) \right] + \left| (-3) + (-3) \right|$ 的值。,8,8,PASS,,1,7.5,7.5,20.0,10.0,10.0,14.4,5,3,5,1.4,34.4,0.0,0.0,True,15,0.0,7,0,3507,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
27cef021-ecb3-4eaa-8fbe-4aa92f94dab2,d87c581b-8297-42ea-8e1c-dc286c2f9aa9,3,計算 $\left[ ((-4) - 4) \times 1 \right] - \left| 4 + 3 \right|$ 的值。,-15,-15,PASS,,1,7.5,7.5,20.0,10.0,10.0,17.3,5,3,5,1.8,37.3,0.0,0.0,True,15,2.5,9,2,3507,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
bb070364-0011-4dea-8342-6b8203ce6963,2c65995b-d917-4b96-8170-7b6678ee80fb,1,計算 $\left[ (6 - 1) \times (-2) \right] + \left| (-13) \times (-15) \right|$ 的值。,185,185,PASS,,1,7.5,7.5,20.0,10.0,10.0,20.2,5,3,5,2.2,40.2,0.0,0.0,True,15,5.0,11,4,3485,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
cf60cba5-5632-42d6-ad58-4317f0588d59,2c65995b-d917-4b96-8170-7b6678ee80fb,2,計算 $\left[ (1 \times (-3)) \times 5 \right] + \left| 9 + 5 \right|$ 的值。,-1,-1,PASS,,1,7.5,7.5,20.0,10.0,10.0,18.15,5,3,5,1.4,38.15,0.0,0.0,True,15,3.75,7,3,3485,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
6e5e7385-9cd0-40ef-9d20-f19b94194e2f,2c65995b-d917-4b96-8170-7b6678ee80fb,3,計算 $\left[ ((-12) \times 4) \div 6 \right] - \left| 13 + 1 \right|$ 的值。,-22,-22,PASS,,1,7.5,7.5,20.0,10.0,10.0,17.1,5,3,5,1.6,37.1,0.0,0.0,True,15,2.5,8,2,3485,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
2d75c87b-11f5-4a7c-9b10-76170c58f56c,ffd5ee7d-0376-4db0-bd1a-5a502d2f7af9,1,[(-31 / 24)] × -32 - |10 * 30 * 40|,,0,PASS,,1,6.0,7.5,13.0,10.0,3.0,9.6,5,2,1,1.6,22.6,0.0,0.0,False,3,0.0,8,0,441,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
9c88d7db-4a48-4387-946e-0295fe0e6035,ffd5ee7d-0376-4db0-bd1a-5a502d2f7af9,2,[(-40 / -12)] × -6 - |2 / 26 + -31|,,0,PASS,,1,6.0,7.5,13.0,10.0,3.0,10.0,5,3,0,2.0,23.0,0.0,0.0,False,0,0.0,10,0,441,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.5
5c6c769c-6541-4e90-87fa-a234a91b9321,ffd5ee7d-0376-4db0-bd1a-5a502d2f7af9,3,[(26 + -32)] × 19 + |-27 - 20 + -45|,,0,PASS,,1,6.0,7.5,13.0,10.0,3.0,12.6,5,3,3,1.6,25.6,0.0,0.0,False,10,0.0,8,0,441,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
49d56634-3fc9-47ac-976f-45072e79dfeb,5320140f-38a6-4741-8593-1281a9b37abf,1,,,,ERROR,TypeError: unsupported operand type(s) for /: 'list' and 'int',0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,False,15,0.0,0,0,0,0,,,0.0
aaf6ff89-024c-4751-87fe-5181270341f7,5320140f-38a6-4741-8593-1281a9b37abf,2,,,,ERROR,TypeError: unsupported operand type(s) for /: 'list' and 'int',0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,False,15,0.0,0,0,0,0,,,0.0
0a10f45d-c78a-4fba-ab58-9d5477709676,5320140f-38a6-4741-8593-1281a9b37abf,3,,,,ERROR,TypeError: unsupported operand type(s) for /: 'list' and 'int',0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,False,15,0.0,0,0,0,0,,,0.0
8313c3d5-527e-448b-b6c5-d51ab5cb74f4,26128473-9d2b-4154-87fb-9799e4d61d4a,1,[(8+12)]÷12×13+|-13×-6-19|,,0,PASS,,1,6.0,7.5,13.0,10.0,3.0,14.4,5,3,5,1.4,27.4,0.0,0.0,False,15,0.0,7,0,610,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
f0131bf2-fe9e-4cec-9093-4c5f0859e46a,26128473-9d2b-4154-87fb-9799e4d61d4a,2,(-7×-4-1)÷|14+4|+7×-12,,-82.5,PASS,,1,6.0,7.5,20.0,10.0,10.0,13.8,4,3,5,1.8,33.8,0.0,0.0,True,15,0.0,9,0,610,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
ff5e70e6-494c-424d-8a63-c82ede65abf1,26128473-9d2b-4154-87fb-9799e4d61d4a,3,(-2×16--2)÷|0+1|+20×18,,330.0,PASS,,1,6.0,7.5,20.0,10.0,10.0,12.2,5,3,3,1.2,32.2,0.0,0.0,True,10,0.0,6,0,610,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
4b83b3b7-11db-40a1-a55b-bd7bf83b2ff2,e6ef86c3-3dcd-4026-8f62-3368228ca30b,1,計算 $\left[ (16 - 25) \times 15 \right] - \left| 44 \times 21 \right|$ 的值。,-1059,-1059,PASS,,1,7.5,7.5,20.0,10.0,10.0,20.0,5,3,5,2.0,40.0,0.0,0.0,True,15,5.0,10,4,3577,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,1.51
6a033df2-aa0b-4d1b-8b27-833964be21a6,e6ef86c3-3dcd-4026-8f62-3368228ca30b,2,計算 $\left[ ((-14) + (-2)) \times 36 \right] - \left| (-37) \times (-7) \right|$ 的值。,-835,-835,PASS,,1,7.5,7.5,20.0,10.0,10.0,20.6,5,3,5,2.6,40.6,0.0,0.0,True,15,5.0,13,4,3577,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
03d7db6b-f80a-464d-a7e4-0bc35ec6942b,e6ef86c3-3dcd-4026-8f62-3368228ca30b,3,計算 $\left[ (18 - 49) \times (-47) \right] + \left| 42 \times 5 \right|$ 的值。,1667,1667,PASS,,1,7.5,7.5,20.0,10.0,10.0,19.8,5,3,5,1.8,39.8,0.0,0.0,True,15,5.0,9,4,3577,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
e70be34b-56de-4519-9a59-98e47724db01,612f7e85-90ba-4b79-8d53-47c67ac16ce2,1,計算 $\left[ (252 \div 4) \div (-9) \right] + \left| (-11) - (-13) \right|$ 的值。,-5,-5,PASS,,1,7.5,7.5,20.0,10.0,10.0,13.6,4,3,5,1.6,33.6,0.0,0.0,True,15,0.0,8,0,3577,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
96ae2f01-2909-4271-a4fc-69d49a3c0d0a,612f7e85-90ba-4b79-8d53-47c67ac16ce2,2,計算 $\left[ (4 \times (-8)) + (-3) \right] - \left| 10 - 1 \right|$ 的值。,-44,-44,PASS,,1,7.5,7.5,20.0,10.0,10.0,17.5,5,3,5,2.0,37.5,0.0,0.0,True,15,2.5,10,2,3577,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
1371711b-d8ab-4a8b-96f9-69ba36fb2fbd,612f7e85-90ba-4b79-8d53-47c67ac16ce2,3,計算 $\left[ (72 \div 4) + 1 \right] - \left| 8 - 3 \right|$ 的值。,14,14,PASS,,1,7.5,7.5,20.0,10.0,10.0,14.0,5,3,5,1.0,34.0,0.0,0.0,True,15,0.0,5,0,3577,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
