item_id,run_id,repetition_index,generated_question,generated_answer,generated_correct_answer,status,error_log,included_in_avg,score_l2_1_contract,score_l2_2_purity,score_l3_total,score_l3_1_internal,score_l3_2_external,score_l4_total,score_l4_1_numeric,score_l4_2_visual,score_l4_3_artifacts,score_l4_4_mqi,score_math_total,score_math_quality,score_math_difficulty,score_math_sympy_verified,score_math_hygiene_score,score_math_is,complexity_math_ops,complexity_inference_steps,complexity_ast_nodes,complexity_loop_depth,student_input_test,student_input_result,exec_time_ms
c21ad9fb-aae3-48f1-ad36-063862f00b05,2d83f578-900f-4cb5-9914-11c0b0e1b185,3,計算 [(5-1)×-5/3]÷2/3 + |-4×(-2/3)+8| 的值。,,2/3,PASS,,1,6.0,7.5,13.0,10.0,3.0,10.6,5,3,1,1.6,23.6,0.0,0.0,False,5,0.0,8,0,379,0,"✓ 標準形式 | ✗ 小數形式 (期望True, 得False) | ✓ 省略乘號 | ✓ 明顯錯誤",PASS,0.0
74669be4-45c5-43c2-85c2-8df3ad8a7fc2,29924c89-dad9-480a-bd63-64a02d9fa0f6,1,計算 [(-4-10)×(-5)]÷7/2 + |(-1)×(-2/3)+1| 的值。,,65/3,PASS,,1,6.0,7.5,13.0,10.0,3.0,10.8,5,3,1,1.8,23.8,0.0,0.0,False,5,0.0,9,0,458,1,"✓ 標準形式 | ✗ 小數形式 (期望True, 得False) | ✓ 省略乘號 | ✓ 明顯錯誤",PASS,0.53
c584334b-12db-45bc-8f3c-cb478e830f51,29924c89-dad9-480a-bd63-64a02d9fa0f6,2,計算 [(-10-2)×1/2]÷7/2 - |6×(-7/6)+3| 的值。,,-40/7,PASS,,1,6.0,7.5,13.0,10.0,3.0,10.8,5,3,1,1.8,23.8,0.0,0.0,False,5,0.0,9,0,458,1,"✓ 標準形式 | ✗ 小數形式 (期望True, 得False) | ✓ 省略乘號 | ✓ 明顯錯誤",PASS,0.0
0fbbf75c-d3c5-4b6e-b333-ab86a7d7a8c8,29924c89-dad9-480a-bd63-64a02d9fa0f6,3,計算 [(10-2)×(-4/3)]÷1/3 + |4×3/4-8| 的值。,,-27,PASS,,1,6.0,7.5,13.0,10.0,3.0,10.4,5,3,1,1.4,23.4,0.0,0.0,False,5,0.0,7,0,458,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
13c8d8d8-6092-4a47-ad02-db63ae982b4e,1bb09549-6dde-475b-b595-d7156773ef15,1,計算 $\left[ (3\frac{1}{3} \times (-\frac{2}{5})) \div (-2) \right] \times (-7) - \left| (-1) + (-\frac{1}{3}) \right|$ 的值。,-6,-6,PASS,,1,7.5,7.5,20.0,10.0,10.0,28.8,5,4,5,4.8,48.8,0.0,0.0,True,15,10.0,24,8,3548,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
1ce81837-ee21-4756-b762-fe060a24f4aa,1bb09549-6dde-475b-b595-d7156773ef15,2,計算 $\left[ ((-1\frac{1}{5}) + 3\frac{1}{3}) \times 2 \right] \times 2 - \left| 2\frac{2}{3} \times 1 \right|$ 的值。,5\frac{13}{15},5\frac{13}{15},PASS,,1,7.5,7.5,20.0,10.0,10.0,25.1,5,4,5,3.6,45.1,0.0,0.0,True,15,7.5,18,6,3548,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
faf36dad-4332-42fd-b601-8f06ce79a1ab,1bb09549-6dde-475b-b595-d7156773ef15,3,計算 $\left[ (1 \div 5) \times \frac{3}{4} \right] \times (-3) - \left| (-1) + (-2) \right|$ 的值。,-3\frac{9}{20},-3\frac{9}{20},PASS,,1,7.5,7.5,20.0,10.0,10.0,20.55,5,4,5,2.8,40.55,0.0,0.0,True,15,3.75,14,3,3548,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
b0e6d566-c868-4aab-89e5-2d0138c8f2ce,e5c18e39-5753-4c43-a9b5-a84d0737ad07,1,計算 $\left[ (1 + (-\frac{2}{3})) \times (-\frac{2}{5}) \right] + (-\frac{4}{3}) - \left| (-\frac{2}{3}) + 2 \right|$ 的值。,-\frac{14}{5},-\frac{14}{5},PASS,,1,7.5,7.5,20.0,10.0,10.0,29.0,5,4,5,5.0,49.0,0.0,0.0,True,15,10.0,28,9,3443,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
19b80ff0-1096-493f-a954-2de5ce0d26ea,e5c18e39-5753-4c43-a9b5-a84d0737ad07,2,計算 $\left[ (1 \times (-4)) \div (-9) \right] \times (-9) + \left| (-\frac{1}{2}) + (-7) \right|$ 的值。,\frac{7}{2},\frac{7}{2},PASS,,1,7.5,7.5,20.0,10.0,10.0,24.7,5,4,5,3.2,44.7,0.0,0.0,True,15,7.5,16,6,3443,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
4543a74d-d2ce-45fd-9b3f-c04d1ba21a91,e5c18e39-5753-4c43-a9b5-a84d0737ad07,3,計算 $\left[ ((-6) - (-10)) \times \frac{9}{4} \right] \div (-\frac{9}{4}) - \left| (-\frac{1}{4}) - (-1) \right|$ 的值。,-\frac{19}{4},-\frac{19}{4},PASS,,1,7.5,7.5,20.0,10.0,10.0,27.75,5,4,5,5.0,47.75,0.0,0.0,True,15,8.75,25,7,3443,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
81232b56-1395-4737-8682-1e69996d739c,465ee6d3-f78d-49ec-8ad0-b978509b1999,1,計算 $\left[ (2 + (-5)) \div (-5) \right] - \frac{5}{4} + \left| (-4) + 10 \right|$ 的值。,\frac{107}{20},\frac{107}{20},PASS,,1,7.5,7.5,20.0,10.0,10.0,18.7,5,4,5,2.2,38.7,0.0,0.0,True,15,2.5,11,2,3436,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
6700d260-4416-47d8-bf55-170762eaf071,465ee6d3-f78d-49ec-8ad0-b978509b1999,2,計算 $\left[ (4 \div (-2)) \times \frac{4}{5} \right] - (-5) - \left| (-4) \div 10 \right|$ 的值。,3,3,PASS,,1,7.5,7.5,20.0,10.0,10.0,19.3,5,4,5,2.8,39.3,0.0,0.0,True,15,2.5,14,2,3436,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
59d78525-d0b3-4791-96c8-6fd6b5847816,465ee6d3-f78d-49ec-8ad0-b978509b1999,3,計算 $\left[ (\frac{1}{6} \times (-2)) \div 8 \right] \times \frac{1}{5} + \left| 0 \times 2 \right|$ 的值。,-\frac{1}{120},-\frac{1}{120},PASS,,1,7.5,7.5,20.0,10.0,10.0,20.35,5,4,5,2.6,40.35,0.0,0.0,True,15,3.75,13,3,3436,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
20a88afd-e72e-4955-8ee3-d2c3c906a4d9,77372344-10b1-4501-a0ef-a06f5aff9a27,1,計算 $\left[ ((-2\frac{1}{2}) + 3\frac{1}{3}) \times (-3) \right] - (-2\frac{1}{2}) + \left| 1\frac{1}{5} \div (-2\frac{1}{3}) \right|$ 的值。,\frac{18}{35},\frac{18}{35},PASS,,1,7.5,7.5,20.0,10.0,10.0,26.5,5,4,5,5.0,46.5,0.0,0.0,True,15,7.5,26,6,3571,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
9ed3abec-78a1-4c14-8c8e-0b4c27736d0c,77372344-10b1-4501-a0ef-a06f5aff9a27,2,計算 $\left[ ((-1\frac{1}{5}) \div (-5)) \div 1\frac{1}{2} \right] \times (-3\frac{1}{2}) - \left| 2\frac{1}{2} \times 2 \right|$ 的值。,-5\frac{14}{25},-5\frac{14}{25},PASS,,1,7.5,7.5,20.0,10.0,10.0,26.1,5,4,5,4.6,46.1,0.0,0.0,True,15,7.5,23,6,3571,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
fc174ee3-9ac4-4f3e-bda9-7766a94790be,77372344-10b1-4501-a0ef-a06f5aff9a27,3,計算 $\left[ ((-9) \div \frac{1}{2}) - 9 \right] \div 2\frac{1}{3} + \left| 1\frac{1}{4} - 1\frac{1}{2} \right|$ 的值。,-11\frac{9}{28},-11\frac{9}{28},PASS,,1,7.5,7.5,18.0,10.0,8.0,25.9,5,4,5,4.4,43.9,0.0,0.0,False,15,7.5,22,6,3571,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
02dc17a7-5f0e-4430-a467-4017bd6cf516,22256100-95e0-427f-bfd5-67dea8bdc1cb,1,計算 $\left[ (\frac{8}{3} \div (-4)) + 2 \right] - (-2) - \left| \frac{7}{2} \times (-5) \right|$ 的值。,-\frac{85}{6},-\frac{85}{6},PASS,,1,7.5,7.5,20.0,10.0,10.0,23.85,5,4,5,3.6,43.85,0.0,0.0,True,15,6.25,18,5,3471,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
982efc41-0247-4be3-a847-71a6da68b145,22256100-95e0-427f-bfd5-67dea8bdc1cb,2,計算 $\left[ (\frac{7}{4} \times (-\frac{4}{3})) - \frac{1}{3} \right] - (-2) - \left| \frac{3}{2} \div (-1) \right|$ 的值。,-\frac{13}{6},-\frac{13}{6},PASS,,1,7.5,7.5,20.0,10.0,10.0,26.5,5,4,5,5.0,46.5,0.0,0.0,True,15,7.5,26,6,3471,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
5ba59208-82eb-4704-9662-12c6389a595b,22256100-95e0-427f-bfd5-67dea8bdc1cb,3,計算 $\left[ (9 \div 2) \div 9 \right] \div \frac{3}{5} - \left| \frac{4}{3} - (-\frac{3}{2}) \right|$ 的值。,-2,-2,PASS,,1,7.5,7.5,13.0,10.0,3.0,22.2,5,4,5,3.2,35.2,0.0,0.0,False,15,5.0,16,4,3471,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
4205ceec-4381-47ba-a859-1395fc985dd8,0964e78b-d194-4a91-a61e-d9e434ab6156,1,計算 $\left[ ((-3\frac{1}{3}) - (-1\frac{1}{2})) \div (-2) \right] + 1\frac{4}{5} + \left| 1\frac{1}{5} + (-\frac{3}{4}) \right|$ 的值。,3\frac{1}{6},3\frac{1}{6},PASS,,1,7.5,7.5,20.0,10.0,10.0,23.4,5,4,5,4.4,43.4,0.0,0.0,True,15,5.0,22,4,3345,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
ed8845dc-bc3c-4c4b-bf12-b41907a6bbbe,0964e78b-d194-4a91-a61e-d9e434ab6156,2,計算 $\left[ ((-1\frac{2}{5}) \div (-1)) + \frac{1}{2} \right] - (-2) + \left| (-1) \div (-2) \right|$ 的值。,4\frac{2}{5},4\frac{2}{5},PASS,,1,7.5,7.5,20.0,10.0,10.0,19.5,5,4,5,3.0,39.5,0.0,0.0,True,15,2.5,15,2,3345,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,1.21
3f53aa30-5147-4d9c-9602-5e28b3e56650,0964e78b-d194-4a91-a61e-d9e434ab6156,3,計算 $\left[ ((-2\frac{1}{2}) \div (-7)) + 9 \right] \times 4 + \left| 3 - (-4) \right|$ 的值。,44\frac{3}{7},44\frac{3}{7},PASS,,1,7.5,7.5,20.0,10.0,10.0,21.8,5,4,5,2.8,41.8,0.0,0.0,True,15,5.0,14,4,3345,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
73c5060e-b8a5-47f1-854f-d1ce3cd11fca,d65e867c-18d3-422f-85bf-e29513e22a51,1,計算 $\left[ ((-10) - (-\frac{5}{6})) - (-1\frac{1}{2}) \right] \times (-3) - \left| (-1\frac{1}{2}) + 9 \right|$ 的值。,15\frac{1}{2},15\frac{1}{2},PASS,,1,7.5,7.5,20.0,10.0,10.0,29.0,5,4,5,5.0,49.0,0.0,0.0,True,15,10.0,26,8,3516,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,1.04
b91d51c8-f97d-47df-9141-f5d4ecb0b432,d65e867c-18d3-422f-85bf-e29513e22a51,2,計算 $\left[ (1\frac{1}{5} + 4) \div (-10) \right] \times 1\frac{4}{5} - \left| 1\frac{1}{5} \times (-1) \right|$ 的值。,-2\frac{11}{81},-2\frac{11}{81},PASS,,1,7.5,7.5,18.0,10.0,8.0,27.15,5,4,5,4.4,45.15,0.0,0.0,False,15,8.75,22,7,3516,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
ac2b5631-744a-429c-85cb-67386679647e,d65e867c-18d3-422f-85bf-e29513e22a51,3,計算 $\left[ (1\frac{1}{6} \div 2\frac{1}{2}) + 2 \right] + (-\frac{1}{3}) - \left| \frac{3}{5} - (-9) \right|$ 的值。,-7\frac{7}{15},-7\frac{7}{15},PASS,,1,7.5,7.5,20.0,10.0,10.0,28.8,5,4,5,4.8,48.8,0.0,0.0,True,15,10.0,24,8,3516,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
51d601c3-8e27-4f8a-8410-0d73236b29e6,7d38993c-641e-48bc-b460-66b4f8857d7e,1,計算 $\left[ (2 \div (-4)) \div (-2\frac{2}{3}) \right] + (-2\frac{2}{3}) + \left| 1\frac{1}{3} \div (-\frac{1}{3}) \right|$ 的值。,1\frac{25}{48},1\frac{25}{48},PASS,,1,7.5,7.5,20.0,10.0,10.0,24.25,5,4,5,4.0,44.25,0.0,0.0,True,15,6.25,20,5,3478,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
e61092bd-68fc-46e6-830d-ebc87958576c,7d38993c-641e-48bc-b460-66b4f8857d7e,2,計算 $\left[ ((-2\frac{1}{2}) + 5) \times 0 \right] + 3 - \left| (-1\frac{3}{5}) + (-\frac{1}{3}) \right|$ 的值。,1\frac{1}{15},1\frac{1}{15},PASS,,1,7.5,7.5,20.0,10.0,10.0,20.95,5,4,5,3.2,40.95,0.0,0.0,True,15,3.75,16,3,3478,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
0be7d04d-2c78-4447-8b7d-89e4d8b2761d,7d38993c-641e-48bc-b460-66b4f8857d7e,3,計算 $\left[ ((-2\frac{1}{4}) + 2) - 1\frac{1}{6} \right] \times (-\frac{1}{2}) - \left| 1\frac{1}{2} \times 1 \right|$ 的值。,-\frac{19}{24},-\frac{19}{24},PASS,,1,7.5,7.5,20.0,10.0,10.0,27.75,5,4,5,5.0,47.75,0.0,0.0,True,15,8.75,25,7,3478,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
8fada96c-a8b0-451d-aa4c-ce7850a58cf9,c6dde39f-5bf1-41a0-9be6-f24e09e1f468,1,計算 $\left[ (\frac{4}{5} + (-1)) \times 1 \right] \times 7 + \left| 2\frac{1}{3} \times 1 \right|$ 的值。,\frac{14}{15},\frac{14}{15},PASS,,1,7.5,7.5,20.0,10.0,10.0,27.4,5,4,5,3.4,47.4,0.0,0.0,True,15,10.0,17,8,3412,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
10da9cff-1b1e-47df-826e-a173b846832c,c6dde39f-5bf1-41a0-9be6-f24e09e1f468,2,計算 $\left[ (\frac{2}{3} - (-2)) - 1\frac{1}{6} \right] - 1 - \left| \frac{1}{2} + 4\frac{1}{2} \right|$ 的值。,-4\frac{1}{2},-4\frac{1}{2},PASS,,1,7.5,7.5,20.0,10.0,10.0,21.55,5,4,5,3.8,41.55,0.0,0.0,True,15,3.75,19,3,3412,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
fb9a44c2-3475-40e0-9177-75529f0b3900,c6dde39f-5bf1-41a0-9be6-f24e09e1f468,3,計算 $\left[ ((-3) + (-9)) \times \frac{1}{5} \right] - 3 + \left| (-5) \times (-1\frac{2}{5}) \right|$ 的值。,1\frac{3}{5},1\frac{3}{5},PASS,,1,7.5,7.5,20.0,10.0,10.0,24.05,5,4,5,3.8,44.05,0.0,0.0,True,15,6.25,19,5,3412,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
287e711d-ac0f-4c0e-8ed3-802c6136105b,2fcfe241-9969-4a50-b66d-3823bf66108c,1,計算 $\left[ ((-1) + 1) - 4 \right] \times (-2\frac{1}{4}) + \left| (-8) \div (-1\frac{1}{2}) \right|$ 的值。,14\frac{1}{3},14\frac{1}{3},PASS,,1,7.5,7.5,20.0,10.0,10.0,22.4,5,4,5,3.4,42.4,0.0,0.0,True,15,5.0,17,4,3413,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
12e71a6b-8f99-44ef-a798-82e41ba47142,2fcfe241-9969-4a50-b66d-3823bf66108c,2,計算 $\left[ (2\frac{1}{3} + (-\frac{3}{5})) \times (-5) \right] - \frac{1}{2} - \left| (-2) + (-1) \right|$ 的值。,-12\frac{1}{6},-12\frac{1}{6},PASS,,1,7.5,7.5,20.0,10.0,10.0,21.75,5,4,5,4.0,41.75,0.0,0.0,True,15,3.75,20,3,3413,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,1.03
59742287-e35f-4f27-9ebf-73dd14cfbb76,2fcfe241-9969-4a50-b66d-3823bf66108c,3,計算 $\left[ ((-1\frac{4}{5}) \times 0) \div 3 \right] \div 1 - \left| (-2\frac{1}{2}) - \frac{2}{3} \right|$ 的值。,-3\frac{1}{6},-3\frac{1}{6},PASS,,1,7.5,7.5,20.0,10.0,10.0,19.7,5,4,5,3.2,39.7,0.0,0.0,True,15,2.5,16,2,3413,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
7ac367e0-b6db-4683-b860-15784e6ebc96,88975a9c-f112-4c92-9bd4-46421c97cae8,1,[(-2/3 + -1) × 5/7]÷ (-1/3/8/7) + |-5/3 × 1/2 - -1/4|,,2743/588,PASS,,1,6.0,7.5,13.0,10.0,3.0,10.0,5,3,0,2.0,23.0,0.0,0.0,False,0,0.0,10,0,727,0,"✓ 標準形式 | ✗ 小數形式 (期望True, 得False) | ✓ 省略乘號 | ✓ 明顯錯誤",PASS,0.53
df70b6d3-49b2-4c33-8e4a-80b5b48910a3,88975a9c-f112-4c92-9bd4-46421c97cae8,2,[(-4/5 + -5/3) × -2/1]÷ (-4/-3) + |7 × -1/2 - -2|,,26/5,PASS,,1,6.0,7.5,20.0,10.0,10.0,10.4,5,3,0,2.4,30.4,0.0,0.0,True,0,0.0,12,0,727,0,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
1e59ae4c-c22f-431c-b439-8e48c4b67774,88975a9c-f112-4c92-9bd4-46421c97cae8,3,[(--3/7 + -5/8) × 0/-1/2]÷ (--2/9/8/9) + |0 × -5 - -1|,,1,PASS,,1,6.0,7.5,20.0,10.0,10.0,10.4,5,3,0,2.4,30.4,0.0,0.0,True,0,0.0,12,0,727,0,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.0
77270e44-e9b9-4e51-ac4d-928d32705f88,bbc109bc-a2db-4990-abf6-287b90cd78d9,1,,,,ERROR,RecursionError: maximum recursion depth exceeded,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,False,15,0.0,0,0,0,0,,,0.0
37fe7d8d-8f3a-4813-8840-7e3d148a23a2,bbc109bc-a2db-4990-abf6-287b90cd78d9,2,,,,ERROR,RecursionError: maximum recursion depth exceeded,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,False,15,0.0,0,0,0,0,,,0.0
a4d3ff54-8d19-4a7a-b7ee-036c9c0eaf76,bbc109bc-a2db-4990-abf6-287b90cd78d9,3,,,,ERROR,RecursionError: maximum recursion depth exceeded,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,False,15,0.0,0,0,0,0,,,0.0
dcdd3a25-9230-4d72-a325-c2b9028fbd07,62f5affa-f018-4c2d-85da-29fe3748dd2a,1,[(-8/6 + 9/5) × 1/7] ÷ (-9/9) + |2/3 × 8/4 - 2/1|,,-3/-5,PASS,,1,6.0,7.5,18.5,10.0,8.5,10.4,5,3,1,1.4,28.9,0.0,0.0,True,5,0.0,7,0,540,1,"✓ 標準形式 | ✗ 小數形式 (期望True, 得False) | ✓ 省略乘號 | ✓ 明顯錯誤",PASS,0.0
d0246ae5-6083-4576-baad-79761b4bf017,62f5affa-f018-4c2d-85da-29fe3748dd2a,2,[(--7/4 + 3/5) × -8/3] ÷ (-1/8) + |8/8 × -5/8 - -5/5|,,-6061/-120,PASS,,1,6.0,7.5,18.5,10.0,8.5,10.2,5,3,0,2.2,28.7,0.0,0.0,True,0,0.0,11,0,540,1,"✓ 標準形式 | ✗ 小數形式 (期望True, 得False) | ✓ 省略乘號 | ✓ 明顯錯誤",PASS,0.0
